user_id,group,order,block,accuracy_abs,accuracy_rela,resptime_abs,resptime_rela,feedback_percent
0,random,1,0,0.7647058823529411,0.0,5.98697109783397,0.0,0.3529411764705882
0,random,1,1,0.8947368421052632,0.1700404858299596,4.947347063767283,-0.1736477455925607,0.5263157894736842
0,random,1,2,0.75,-0.0192307692307691,5.188265872001648,-0.133407229261769,0.6
0,random,1,3,0.9,0.176923076923077,4.892181897163392,-0.1828619485179514,0.5
0,random,1,4,0.8421052631578947,0.1012145748987854,4.9918607536115145,-0.1662126521009057,0.5789473684210527
1,random,0,0,0.8333333333333334,0.0,5.994253317515056,0.0,0.5
1,random,0,1,1.0,0.1999999999999999,5.443188792780826,-0.0919321382571592,0.4736842105263157
1,random,0,2,1.0,0.1999999999999999,5.35817897947211,-0.1061140236073027,0.631578947368421
1,random,0,3,0.9473684210526316,0.1368421052631578,4.645589502234208,-0.2249927962403734,0.631578947368421
1,random,0,4,0.8947368421052632,0.0736842105263157,4.454796000530846,-0.2568221987692703,0.5263157894736842
2,rl,0,0,1.0,0.0,5.837822788640072,0.0,0.631578947368421
2,rl,0,1,0.9444444444444444,-0.0555555555555555,5.72131331761678,-0.0199576923181036,0.1666666666666666
2,rl,0,2,0.9230769230769232,-0.0769230769230768,6.226098390725943,0.0665103440346669,0.4615384615384615
2,rl,0,3,1.0,0.0,5.272161722183228,-0.0968958954282708,0.3333333333333333
2,rl,0,4,1.0,0.0,6.017821364932591,0.0308331689414726,0.5
3,random,1,0,1.0,0.0,4.251766061782837,0.0,0.55
